date,time,lat,lon,depth,ML,nstn,dmin,gap,trms,ERH,ERZ,fixed,nph,quality
2021-04-18,18:54:07.03,23.7957,121.4695,10.78,3.02,99,3.40,55,0.29,0.10,0.10,F,213,B
2021-04-18,19:20:34.98,23.9420,121.6265,42.93,2.45,58,3.90,113,0.37,0.50,0.40,F,100,C
2021-04-18,20:48:10.29,23.7967,121.4585,12.00,2.39,63,2.40,52,0.32,0.10,0.10,F,119,B
2021-04-18,21:15:29.59,23.8113,121.4643,12.72,2.48,55,2.30,59,0.30,0.10,0.10,F,101,B
2021-04-18,21:17:11.08,23.7307,121.3897,19.50,3.22,88,1.50,52,0.31,0.20,0.20,F,151,B
2021-04-18,21:23:38.75,23.8250,121.4530,14.19,2.70,55,1.90,40,0.29,0.20,0.20,F,102,B
2021-04-18,21:54:49.07,23.8112,121.4688,11.06,1.38,12,2.80,107,0.34,0.50,0.30,F,24,C
2021-04-18,21:57:22.63,23.7888,121.4785,8.79,2.69,73,4.50,54,0.35,0.20,0.20,F,144,B
2021-04-18,22:01:24.48,23.7902,121.4605,9.94,1.68,22,3.10,102,0.26,0.20,0.20,F,44,B
2021-04-18,22:02:40.18,23.8437,121.4773,9.51,1.86,25,5.10,104,0.28,0.20,0.20,F,47,B
2021-04-18,22:04:29.99,23.7955,121.4702,12.11,2.31,53,3.40,56,0.31,0.20,0.20,F,106,B
2021-04-18,22:04:43.46,23.7947,121.4523,10.43,1.99,15,2.20,95,0.28,0.30,0.30,F,30,B
2021-04-18,22:12:53.38,23.7985,121.4900,8.73,2.73,74,5.20,61,0.38,0.10,0.10,F,147,B
2021-04-18,22:13:55.73,23.8575,121.4542,11.42,1.02,6,5.20,106,0.33,1.10,1.20,F,12,B
2021-04-18,22:14:02.38,23.8415,121.4697,11.87,1.89,22,4.40,86,0.26,0.20,0.30,F,44,B
2021-04-18,22:17:31.65,23.8008,121.4593,11.65,2.48,56,2.20,54,0.32,0.10,0.10,F,112,B
2021-04-18,22:24:52.88,23.7872,121.4717,8.91,2.29,41,4.10,61,0.27,0.20,0.20,F,73,B
2021-04-18,22:25:19.61,23.8513,121.4608,13.03,1.61,20,4.80,99,0.34,0.70,0.80,F,34,B
2021-04-18,22:51:03.08,24.0335,121.6270,47.92,2.43,50,6.60,101,0.34,0.40,0.40,F,98,C
2021-04-18,22:52:21.89,23.8438,121.4832,11.04,1.86,18,5.50,105,0.31,0.30,0.30,F,36,C
2021-04-18,23:07:17.92,23.8255,121.4413,15.88,1.83,27,1.50,46,0.43,0.70,0.70,F,49,A
2021-04-18,23:07:55.60,23.7890,121.4498,10.94,1.46,16,2.70,98,0.42,0.90,0.90,F,30,B
2021-04-18,23:08:07.43,23.8380,121.4495,11.92,1.33,10,3.00,98,0.33,1.00,0.70,F,20,B
2021-04-18,23:24:22.87,23.8025,121.4730,8.47,2.10,26,3.40,97,0.25,0.30,0.20,F,42,B
2021-04-18,23:46:47.73,23.8007,121.4690,8.31,2.18,26,3.10,58,0.27,0.20,0.20,F,45,B
2021-04-18,23:46:50.63,24.2920,121.7050,11.67,2.09,24,4.80,134,0.26,0.60,0.60,F,47,B
2021-04-18,23:52:19.80,23.8822,121.4530,18.70,2.52,47,7.90,43,0.31,0.20,0.20,F,88,B
2021-04-19,00:07:18.88,23.8083,121.4617,10.41,1.93,13,2.10,95,0.28,0.40,0.40,F,26,B
2021-04-19,00:39:10.27,23.8335,121.4790,12.18,2.23,23,4.50,77,0.29,0.30,0.30,F,42,B
2021-04-19,01:25:45.25,23.8975,121.4573,15.78,2.21,13,8.30,108,0.28,0.40,0.40,F,26,B
2021-04-19,02:24:49.77,23.8427,121.4755,11.68,2.54,36,4.90,91,0.28,0.20,0.20,F,63,B
2021-04-19,02:27:24.90,23.7695,121.4708,8.88,2.31,25,5.60,77,0.23,0.20,0.20,F,46,B
2021-04-19,02:28:10.08,23.7952,121.4652,9.56,1.11,5,3.00,147,0.24,0.40,0.40,F,10,C
2021-04-19,02:37:29.96,23.8805,121.4553,14.22,2.09,27,7.70,53,0.28,0.20,0.30,F,50,B
2021-04-19,05:07:16.13,23.9012,121.4545,15.33,1.62,17,8.10,110,0.27,0.30,0.40,F,33,B
2021-04-19,05:07:54.08,23.8030,121.4708,9.70,2.47,43,3.10,60,0.28,0.20,0.20,F,84,B
2021-04-19,06:37:13.28,23.8437,121.4767,11.64,2.31,44,5.00,74,0.32,0.20,0.20,F,87,B
2021-04-19,06:52:34.61,24.0675,121.6477,9.75,2.65,47,10.40,109,0.35,0.40,0.30,F,85,C
2021-04-19,06:52:42.28,24.0585,121.6265,11.83,2.70,14,9.30,168,0.35,0.70,0.80,F,24,C
2021-04-19,07:31:15.83,23.8452,121.4802,11.49,2.18,33,5.40,75,0.31,0.20,0.20,F,66,B
2021-04-19,07:31:40.35,23.8498,121.4772,11.47,2.36,39,5.50,73,0.28,0.10,0.20,F,77,B
2021-04-19,07:32:25.67,23.8210,121.4757,9.06,1.75,12,3.60,118,0.31,0.40,0.30,F,24,C
2021-04-19,07:43:47.55,23.8030,121.4563,8.85,2.39,51,1.80,51,0.32,0.10,0.20,F,101,B
2021-04-19,10:32:48.26,24.0853,121.6335,8.70,2.32,42,8.10,167,0.41,0.70,0.50,F,70,C
2021-04-19,10:33:44.25,23.8817,121.4490,12.24,1.56,8,7.70,86,0.28,0.90,1.10,F,13,A
2021-04-19,14:40:56.95,23.8287,121.4760,9.49,2.28,35,4.00,72,0.31,0.20,0.20,F,65,B
2021-04-19,14:48:33.47,23.7945,121.5732,24.71,2.22,31,1.30,192,0.25,0.30,0.20,F,52,C
2021-04-19,15:52:19.21,23.8878,121.4655,16.59,2.25,27,8.80,110,0.29,0.20,0.20,F,52,B
2021-04-19,15:52:34.63,23.8448,121.4700,12.68,1.25,4,4.70,151,0.10,0.40,0.50,F,8,B
2021-04-19,16:19:33.80,23.7968,121.4618,9.80,1.45,11,2.70,104,0.21,0.30,0.30,F,22,B
2021-04-19,16:51:58.07,23.7945,121.4912,10.09,1.95,4,5.40,135,0.17,0.40,0.40,F,8,C
2021-04-19,17:46:41.16,23.8608,121.4470,16.10,1.75,24,5.40,71,0.38,0.80,0.70,F,45,A
2021-04-19,18:07:20.09,23.8865,121.4705,15.43,2.48,65,8.80,58,0.34,0.20,0.20,F,125,B
2021-04-19,19:30:22.49,23.7935,121.4728,6.96,1.50,4,3.80,132,0.27,0.50,0.50,F,8,B
2021-04-19,19:30:28.96,24.0232,121.6108,23.66,1.95,33,5.30,159,0.24,0.50,0.30,F,63,C
2021-04-19,19:30:31.31,23.7468,121.4402,11.12,1.93,4,6.40,123,0.04,0.20,0.30,F,7,B
2021-04-19,19:54:32.19,23.8052,121.4783,9.25,2.32,62,3.80,63,0.34,0.10,0.20,F,124,B
2021-04-19,21:57:53.77,23.8947,121.4667,15.85,3.03,67,8.30,55,0.31,0.20,0.20,F,119,B
2021-04-19,23:21:21.19,23.8288,121.4622,11.86,2.11,22,2.80,82,0.51,0.90,1.00,F,40,A
2021-04-20,03:56:47.04,23.8145,121.5107,13.00,2.46,12,6.10,92,0.29,0.40,0.40,F,23,B
2021-04-20,05:40:13.79,23.8947,121.4585,16.03,3.05,78,8.60,46,0.29,0.10,0.20,F,142,B
2021-04-20,07:31:43.09,23.7890,121.4438,7.42,1.53,5,2.50,126,0.13,0.30,0.30,F,9,B
2021-04-20,08:11:31.78,23.8172,121.4440,10.28,1.97,4,0.60,166,0.37,1.60,1.60,F,7,D
2021-04-20,09:14:51.33,23.9093,121.3618,3.36,1.09,7,13.50,128,0.21,0.20,0.40,F,14,C
2021-04-20,09:28:26.59,23.7798,121.4460,8.60,2.16,45,3.60,53,0.33,0.20,0.20,F,90,B
2021-04-20,09:35:31.63,24.1375,121.6315,1.43,1.20,6,2.40,208,0.35,0.80,1.00,F,10,D
2021-04-20,09:59:00.42,23.7877,121.4645,12.57,2.25,30,3.60,62,0.53,0.80,0.80,F,54,A
2021-04-20,11:09:11.39,23.7983,121.4667,11.08,3.22,79,3.00,53,0.30,0.10,0.10,F,131,B
2021-04-20,11:10:32.25,23.7470,121.4690,11.76,2.32,39,7.70,82,0.52,0.80,0.80,F,61,A
2021-04-20,15:05:50.16,23.7983,121.4575,10.85,1.60,4,2.20,146,0.21,0.70,0.90,F,8,C
2021-04-20,15:32:54.63,23.8033,121.4453,11.95,1.81,4,1.00,125,0.22,0.80,0.70,F,8,B
2021-04-20,15:57:31.39,23.8993,121.4468,16.18,2.00,13,8.70,103,0.40,1.00,1.00,F,25,B
2021-04-20,15:58:20.19,23.8950,121.4685,16.65,2.22,59,8.20,55,0.33,0.10,0.20,F,118,B
2021-04-20,16:14:39.66,23.8785,121.4378,18.40,2.26,38,7.40,47,0.50,0.70,1.10,F,69,A
2021-04-20,17:53:30.74,23.8480,121.4613,10.32,1.46,12,4.50,109,0.44,1.10,1.40,F,21,B
2021-04-20,17:54:12.20,23.7710,121.4437,13.69,2.19,39,4.50,64,0.51,0.70,0.80,F,72,A
2021-04-20,17:55:18.24,23.8372,121.4572,12.33,1.27,15,3.20,102,0.46,1.10,1.10,F,29,B
2021-04-20,18:36:46.47,23.8782,121.4912,14.18,1.03,6,8.90,146,0.37,1.50,1.90,F,12,C
2021-04-20,19:13:55.48,23.8068,121.4673,11.13,2.34,63,2.70,72,0.30,0.10,0.10,F,120,B
2021-04-20,19:14:14.60,23.8045,121.4572,10.88,1.46,9,1.80,98,0.22,0.30,0.30,F,17,B
2021-04-20,19:34:12.74,23.8078,121.4827,8.51,3.87,99,4.20,53,0.32,0.10,0.10,F,240,B
2021-04-20,19:34:58.35,23.8075,121.4743,8.64,2.15,17,3.40,97,0.27,0.30,0.20,F,29,B
2021-04-20,19:36:07.34,23.7972,121.4617,9.40,1.30,13,2.60,60,0.37,0.80,0.90,F,23,A
2021-04-20,19:36:56.18,23.8118,121.4630,10.49,1.44,13,2.20,87,0.40,1.10,1.00,F,21,A
2021-04-20,19:37:58.95,23.8075,121.4588,10.69,1.51,22,1.80,75,0.40,0.70,0.60,F,39,A
2021-04-20,19:38:32.76,23.8048,121.4807,8.66,3.31,99,4.10,54,0.32,0.10,0.10,F,233,B
2021-04-20,19:39:51.39,23.8110,121.4778,8.77,1.93,21,3.70,95,0.27,0.20,0.20,F,42,B
2021-04-20,19:46:06.75,23.8053,121.4747,9.29,2.33,53,3.50,62,0.33,0.10,0.20,F,101,B
2021-04-20,19:46:51.00,23.7983,121.4663,8.18,1.41,10,2.90,125,0.25,0.30,0.30,F,14,B
2021-04-20,19:59:50.03,23.8040,121.4827,8.33,3.10,99,4.30,55,0.36,0.10,0.10,F,234,B
2021-04-20,20:27:03.98,23.8220,121.4740,9.67,2.42,61,3.50,44,0.32,0.10,0.20,F,122,B
2021-04-20,20:27:23.83,23.8090,121.4450,7.18,1.16,4,0.50,147,0.12,0.70,0.70,F,8,D
2021-04-20,20:34:07.49,23.7930,121.4395,14.37,2.63,55,2.10,60,0.30,0.20,0.20,F,99,B
2021-04-20,20:39:19.69,23.9018,121.4338,11.97,1.21,9,9.30,87,0.29,0.90,1.10,F,16,A
2021-04-20,20:39:36.47,23.8033,121.4690,7.42,2.61,54,3.00,59,0.31,0.20,0.20,F,90,B
2021-04-20,20:40:42.12,23.8982,121.4548,13.88,1.17,7,8.40,100,0.35,1.20,1.70,F,12,B
2021-04-20,20:42:27.10,23.9013,121.4408,14.32,1.46,11,8.90,95,0.38,1.00,1.50,F,19,B
2021-04-20,20:42:41.88,23.8090,121.4718,11.92,2.19,37,3.10,52,0.53,0.80,0.80,F,65,A
2021-04-20,21:08:22.02,23.8143,121.4652,9.91,2.36,42,2.40,53,0.51,0.60,0.90,F,75,A
2021-04-20,21:08:44.94,23.8037,121.4713,12.61,2.34,26,3.20,54,0.52,0.90,0.90,F,44,A
2021-04-20,21:09:10.50,23.8137,121.4605,8.25,1.85,8,1.90,110,0.31,0.90,0.70,F,15,B
2021-04-20,22:22:32.00,23.8060,121.4720,8.68,2.09,30,3.20,97,0.29,0.20,0.20,F,54,B
2021-04-20,22:49:34.23,23.7857,121.4553,5.77,1.74,3,3.30,134,0.09,0.50,0.80,F,6,D
2021-04-20,22:59:31.21,23.7998,121.4712,8.44,1.36,5,3.30,125,0.16,0.40,0.30,F,9,B
2021-04-20,23:21:53.47,23.7952,121.4708,8.44,1.52,11,3.50,102,0.23,0.30,0.20,F,21,B
2021-04-21,01:36:45.58,23.8955,121.4648,15.88,3.28,83,8.30,54,0.30,0.20,0.20,F,141,B
2021-04-21,03:01:47.79,23.8207,121.4438,14.68,4.05,99,1.00,39,0.35,0.10,0.10,F,186,B
2021-04-21,04:23:17.64,23.7907,121.4765,6.83,1.72,20,4.30,78,0.31,0.20,0.20,F,33,B
2021-04-21,06:51:26.47,23.8980,121.4677,15.86,3.08,88,7.90,50,0.31,0.10,0.20,F,171,B
2021-04-21,06:53:45.44,23.8837,121.4835,14.75,1.81,14,9.00,65,0.26,0.30,0.20,F,26,B
2021-04-21,06:57:04.41,23.9065,121.4007,14.16,1.29,10,11.30,103,0.38,0.40,0.40,F,20,C
2021-04-21,11:22:29.98,23.8333,121.5648,5.71,2.22,60,5.10,154,0.34,0.10,0.20,F,119,C
2021-04-21,12:12:27.48,23.8880,121.4900,17.21,1.54,18,8.60,65,0.60,1.50,1.50,F,31,A
2021-04-21,12:12:54.58,23.8915,121.4577,16.48,1.59,16,8.90,113,0.42,0.90,0.90,F,30,B
2021-04-21,14:05:29.39,23.7420,121.4695,8.86,2.40,42,8.30,85,0.46,0.60,0.50,F,70,A
2021-04-21,16:07:27.48,23.5480,121.6902,33.04,2.47,52,22.90,172,0.29,0.30,0.30,F,94,C
2021-04-21,19:10:10.56,23.8547,121.5070,13.23,1.43,9,8.20,88,0.26,0.50,0.50,F,17,B
2021-04-21,19:10:47.69,23.8230,121.4672,7.53,1.29,13,2.90,105,0.37,0.30,0.20,F,26,C
2021-04-21,21:47:47.07,23.7887,121.4300,15.56,2.17,37,2.90,54,0.50,0.70,0.70,F,67,A
2021-04-21,21:49:01.10,23.8875,121.4428,13.71,1.32,10,8.40,101,0.34,1.10,1.30,F,17,B
2021-04-22,01:03:37.79,23.8395,121.4287,17.31,2.74,56,3.30,33,0.26,0.20,0.20,F,106,B
2021-04-22,01:13:11.72,23.8045,121.4748,8.48,2.92,68,3.50,53,0.33,0.10,0.10,F,129,B
2021-04-22,07:49:59.84,23.8405,121.4713,11.60,1.94,21,4.40,106,0.21,0.20,0.30,F,33,B
2021-04-22,08:25:34.72,23.8815,121.4538,18.40,2.16,22,7.80,74,0.25,0.30,0.40,F,42,B
2021-04-22,09:41:05.75,23.8057,121.6315,8.34,2.15,31,7.30,186,0.33,0.20,0.20,F,59,D
2021-04-22,10:13:57.87,23.8310,121.4155,15.84,1.55,17,3.40,100,0.39,0.90,0.80,F,34,B
2021-04-22,11:19:32.10,23.7517,121.6575,45.47,1.94,22,10.40,152,0.48,1.80,1.60,F,39,C
2021-04-22,12:16:21.76,23.8067,121.4708,12.28,2.30,42,3.10,51,0.52,0.70,0.80,F,76,A
2021-04-22,12:17:27.43,23.8027,121.4553,8.07,1.45,8,1.70,102,0.30,1.00,0.60,F,13,B
2021-04-22,14:12:24.44,23.5950,121.5582,40.55,1.98,19,12.50,222,0.37,1.50,1.30,F,33,D
2021-04-22,15:10:36.16,23.7785,121.4702,10.47,3.77,99,4.70,55,0.30,0.10,0.10,F,192,B
2021-04-22,20:08:03.52,23.8000,121.4192,7.10,1.27,5,2.60,185,0.29,1.00,0.40,F,9,C
2021-04-22,23:34:28.33,23.9083,121.4575,15.77,3.11,70,7.30,49,0.31,0.20,0.20,F,126,B
2021-04-23,07:22:50.20,23.6218,121.2718,8.12,2.35,44,14.30,88,0.29,0.20,0.40,F,83,B
2021-04-23,07:24:01.85,23.6197,121.2895,8.31,1.17,10,13.40,124,0.28,0.50,1.80,F,19,B
2021-04-23,09:41:21.30,23.8257,121.5315,10.39,2.41,52,5.30,116,0.37,0.20,0.20,F,104,C
2021-04-23,09:43:03.16,23.7943,121.4440,13.93,2.61,65,2.00,54,0.30,0.20,0.20,F,130,B
2021-04-23,14:01:44.64,23.9173,121.4583,18.89,2.26,39,6.40,47,0.48,0.60,1.00,F,71,A
2021-04-23,14:03:23.24,23.8548,121.4748,11.45,1.91,14,5.80,105,0.47,1.00,1.00,F,24,B
2021-04-23,15:00:12.32,23.8062,121.4557,8.45,1.59,6,1.60,116,0.26,0.40,0.30,F,10,B
2021-04-23,15:01:01.95,23.9212,121.4685,18.46,2.32,34,5.50,79,0.51,0.80,1.10,F,63,A
2021-04-23,15:02:46.60,23.9288,121.4630,17.83,2.76,66,5.10,45,0.33,0.20,0.20,F,120,B
2021-04-23,15:36:36.20,23.9218,121.4703,17.81,2.93,99,5.40,49,0.27,0.10,0.10,F,204,B
2021-04-23,16:22:09.16,23.8918,121.4495,15.03,1.58,15,8.90,107,0.23,0.30,0.30,F,26,B
2021-04-23,16:23:14.18,23.8328,121.4340,20.62,2.41,54,2.40,65,0.31,0.20,0.20,F,100,B
2021-04-23,16:24:19.83,23.8903,121.4583,15.59,1.51,14,8.90,114,0.22,0.40,0.40,F,23,B
2021-04-23,17:47:41.32,23.7692,121.5868,8.92,1.83,7,3.20,275,0.33,0.70,0.40,F,13,D
2021-04-23,21:32:22.82,23.9243,121.4685,15.63,2.61,46,5.20,48,0.50,0.60,0.70,F,81,A
2021-04-23,21:39:15.31,23.7838,121.4693,12.99,2.14,33,4.20,111,0.54,0.80,0.70,F,58,B
2021-04-24,00:03:03.50,23.7848,121.6185,30.49,2.45,25,5.70,218,0.32,0.40,0.40,F,50,D
2021-04-24,00:12:38.92,23.8082,121.4780,8.45,2.13,30,3.70,96,0.30,0.30,0.30,F,60,B
2021-04-24,00:23:40.68,23.8617,121.4277,15.02,1.31,8,5.70,135,0.39,1.50,1.70,F,15,B
2021-04-24,00:36:15.44,23.7880,121.4317,5.69,1.57,7,2.80,91,0.16,0.50,0.60,F,12,B
2021-04-24,05:00:21.97,23.7633,121.5098,8.55,1.68,4,6.00,184,0.21,1.10,0.80,F,8,D
2021-04-24,06:35:35.67,23.8102,121.4528,12.32,2.26,40,1.20,55,0.36,0.20,0.20,F,71,B
2021-04-24,07:21:08.44,24.2308,121.3162,9.78,2.19,34,7.60,40,0.43,0.50,1.00,F,58,A
2021-04-24,10:55:04.97,23.7918,121.4217,12.24,1.59,7,3.00,140,0.43,1.90,1.10,F,11,C
2021-04-24,12:33:11.48,23.8042,121.4462,12.68,1.26,13,1.00,97,0.45,1.30,0.80,F,21,B
2021-04-24,14:46:09.91,23.7812,121.4742,8.17,3.11,99,4.80,56,0.36,0.10,0.10,F,225,B
2021-04-24,14:46:56.10,23.7858,121.4703,8.59,1.92,24,4.10,75,0.29,0.20,0.20,F,48,B
2021-04-24,14:55:23.78,23.7860,121.4772,8.97,3.51,99,4.60,55,0.29,0.10,0.10,F,193,B
2021-04-24,14:58:37.91,23.7850,121.4768,8.88,2.29,58,4.70,57,0.31,0.10,0.10,F,116,B
2021-04-24,15:10:10.37,23.7855,121.4743,8.85,2.40,72,4.40,60,0.34,0.10,0.10,F,143,B
2021-04-24,15:17:56.02,23.7955,121.4710,9.05,1.43,9,3.50,203,0.27,0.60,0.40,F,18,C
2021-04-24,15:23:14.20,23.7792,121.4535,8.83,2.07,16,3.80,62,0.27,0.70,0.40,F,21,A
2021-04-24,15:23:19.69,23.7880,121.4822,9.13,2.97,72,4.90,56,0.36,0.10,0.10,F,130,B
2021-04-24,15:24:39.29,23.7827,121.4392,10.33,1.72,24,3.30,51,0.38,0.70,0.60,F,41,A
2021-04-24,15:41:53.61,23.7795,121.4728,8.88,3.49,99,4.80,55,0.35,0.10,0.10,F,173,B
2021-04-24,15:43:36.46,23.7843,121.4710,9.14,1.97,20,4.30,74,0.32,0.30,0.20,F,33,B
2021-04-24,15:55:22.33,23.7878,121.4725,8.95,2.41,56,4.10,58,0.32,0.20,0.20,F,91,B
2021-04-24,15:56:11.65,23.7760,121.4500,10.69,1.57,15,4.10,113,0.47,1.00,0.90,F,28,B
2021-04-24,16:05:45.63,23.7888,121.4693,8.66,2.14,40,3.80,67,0.32,0.20,0.20,F,68,B
2021-04-24,18:04:00.54,23.7972,121.4632,11.46,2.23,60,2.70,65,0.31,0.10,0.10,F,120,B
2021-04-24,18:04:53.52,23.8438,121.4703,11.56,1.30,16,4.60,75,0.23,0.20,0.30,F,32,B
2021-04-24,21:37:30.53,23.8725,121.4507,17.72,3.90,99,6.80,40,0.31,0.10,0.20,F,245,B
2021-04-24,23:23:44.56,23.8807,121.4462,18.14,2.42,44,7.60,50,0.55,0.80,1.10,F,76,A
2021-04-24,23:46:39.66,23.8985,121.4395,19.07,2.49,41,9.20,46,0.49,0.70,1.10,F,73,A
2021-04-25,00:16:38.30,23.8918,121.4508,15.70,1.63,20,8.90,50,0.42,1.00,1.00,F,29,A
2021-04-25,00:20:24.27,23.8432,121.5523,6.95,2.34,42,6.30,133,0.41,0.60,0.50,F,78,B
2021-04-25,03:07:23.19,23.7558,121.6937,38.69,1.91,14,13.80,242,0.32,0.70,0.50,F,25,D
2021-04-25,05:55:07.54,23.8562,121.6015,23.92,3.88,99,5.30,98,0.27,0.20,0.10,F,222,B
2021-04-25,06:14:04.63,23.4778,121.5000,30.23,2.38,51,15.90,122,0.37,0.30,0.30,F,101,C
2021-04-25,08:24:57.83,23.9278,121.6007,27.45,1.93,32,2.70,151,0.36,0.40,0.40,F,63,C
2021-04-25,08:25:37.36,23.7882,121.4437,10.68,1.63,18,2.60,57,0.31,0.50,0.70,F,36,A
2021-04-25,08:33:56.88,23.8943,121.4310,10.90,1.60,13,9.20,49,0.32,0.60,1.20,F,23,A
2021-04-25,08:34:19.75,23.5562,121.7132,31.84,2.34,35,23.80,173,0.43,1.20,0.90,F,57,C
2021-04-25,08:57:49.44,23.7983,121.4313,14.72,2.21,40,1.80,51,0.56,0.80,0.90,F,75,A
2021-04-25,08:58:15.58,23.9303,121.4512,17.48,1.92,18,5.70,43,0.44,0.90,1.30,F,31,A
2021-04-25,12:33:02.19,23.9133,121.4747,18.10,2.27,40,6.10,52,0.55,0.80,1.20,F,72,A
2021-04-25,18:14:19.41,23.9163,121.4753,16.01,2.26,64,5.70,52,0.30,0.20,0.20,F,126,B
2021-04-25,19:30:28.88,23.8815,121.4593,18.36,2.68,90,7.90,53,0.33,0.20,0.20,F,178,B
2021-04-25,22:19:13.82,23.8893,121.4383,18.57,2.56,47,8.50,47,0.54,0.70,1.20,F,85,A
2021-04-26,01:42:36.89,24.0120,121.7047,18.92,2.43,29,10.10,192,0.34,0.70,0.80,F,54,D
2021-04-26,06:46:12.29,23.8985,121.4738,16.23,3.29,99,7.70,52,0.30,0.10,0.10,F,204,B
2021-04-26,12:15:38.99,23.8772,121.4537,18.73,2.60,75,7.30,42,0.29,0.20,0.20,F,147,B
2021-04-26,12:34:43.80,23.8428,121.4448,18.03,2.83,99,3.40,34,0.31,0.10,0.10,F,211,B
2021-04-26,13:38:34.77,23.8620,121.4295,16.62,3.20,99,5.70,43,0.42,0.30,0.30,F,263,A
2021-04-26,13:39:52.87,23.8428,121.4365,18.60,2.19,42,3.50,81,0.26,0.20,0.20,F,84,B
2021-04-26,17:47:54.94,23.9213,121.6485,49.52,1.97,23,5.10,193,0.45,1.70,1.60,F,37,D
2021-04-26,21:01:20.96,23.8073,121.4618,11.03,2.22,53,2.10,58,0.32,0.20,0.20,F,106,B
2021-04-26,22:22:23.67,23.9063,121.4738,16.16,2.34,40,6.80,54,0.29,0.20,0.20,F,75,B
2021-04-27,00:29:31.12,23.7902,121.4712,8.94,2.72,63,3.90,54,0.34,0.20,0.20,F,126,B
2021-04-27,02:20:53.66,24.1372,121.4775,8.30,1.70,18,7.70,59,0.44,0.80,0.90,F,32,A
2021-04-27,02:27:34.53,23.7928,121.4387,13.73,2.68,61,2.10,45,0.33,0.20,0.20,F,122,B
2021-04-27,07:09:28.76,23.8830,121.4458,17.96,2.63,55,7.90,49,0.27,0.20,0.20,F,104,B
2021-04-27,10:20:14.58,23.7710,121.4518,6.35,1.08,6,4.70,111,0.18,0.60,1.10,F,10,B
2021-04-27,10:20:17.11,23.8545,121.5915,23.33,2.57,58,5.50,156,0.27,0.20,0.20,F,114,C
2021-04-27,10:31:01.60,23.7742,121.5055,5.61,1.74,6,6.00,131,0.21,0.30,0.20,F,11,B
2021-04-27,11:31:50.46,24.1512,121.3912,5.99,1.20,11,11.10,73,0.21,0.20,0.30,F,22,B
2021-04-27,14:21:41.62,23.7948,121.7287,45.91,3.06,99,16.90,110,0.28,0.20,0.20,F,212,B
2021-04-27,15:50:59.23,23.8437,121.4527,11.13,1.13,8,3.70,102,0.36,1.00,1.10,F,16,B
2021-04-27,15:56:42.80,23.6255,121.4077,34.68,2.14,42,5.20,99,0.45,0.50,0.40,F,73,C
2021-04-27,16:52:58.48,23.8878,121.4643,16.55,2.40,53,8.70,55,0.32,0.20,0.20,F,103,B
2021-04-27,17:44:21.86,23.8000,121.4663,12.59,1.20,13,2.90,101,0.25,0.30,0.40,F,26,B
2021-04-27,18:06:46.26,23.9490,121.5820,6.27,2.38,63,5.40,128,0.36,0.20,0.20,F,124,C
2021-04-27,19:32:58.69,23.8817,121.4373,21.38,2.54,75,7.80,40,0.31,0.20,0.20,F,150,B
2021-04-27,22:18:36.75,23.6792,121.6623,32.84,2.13,24,12.10,134,0.17,0.30,0.30,F,47,B
2021-04-28,01:11:45.76,23.9063,121.4683,16.41,3.09,68,7.00,52,0.28,0.10,0.20,F,125,B
2021-04-28,07:16:25.52,24.1503,121.5685,21.28,2.66,44,3.70,73,0.46,0.60,0.70,F,83,A
2021-04-28,10:03:11.86,23.4642,121.4777,27.21,2.57,57,13.90,127,0.28,0.20,0.20,F,97,B
2021-04-28,11:35:00.57,23.8975,121.4742,16.39,2.46,74,7.80,56,0.30,0.10,0.20,F,147,B
2021-04-28,12:38:41.41,23.7153,121.5088,3.76,2.39,77,4.00,69,0.35,0.10,0.10,F,153,B
2021-04-28,12:57:07.23,23.8922,121.4603,17.79,2.38,46,8.80,53,0.50,0.60,1.10,F,85,A
2021-04-28,18:00:04.75,23.9065,121.4455,17.66,2.61,63,8.10,46,0.54,0.60,1.00,F,105,A
2021-04-28,19:42:20.60,24.1147,121.5515,19.34,2.19,38,6.60,67,0.48,0.70,0.90,F,71,A
2021-04-28,21:18:34.91,23.7195,121.5007,2.44,1.08,5,4.90,132,0.15,0.40,0.70,F,10,B
2021-04-28,21:18:52.09,23.7170,121.5037,2.66,2.66,78,4.60,79,0.30,0.10,0.20,F,117,B
2021-04-28,21:19:03.33,23.7120,121.5057,4.16,2.31,6,4.30,154,0.13,0.30,0.40,F,11,B
2021-04-28,22:30:16.86,23.9317,121.4775,18.65,4.08,99,4.10,47,0.31,0.10,0.10,F,250,B
2021-04-29,00:51:28.61,24.0215,121.5973,43.05,2.03,24,6.60,176,0.22,0.40,0.40,F,41,C
2021-04-29,07:06:38.84,24.2692,121.6733,9.94,1.76,34,8.80,118,0.28,0.40,0.50,F,67,B
2021-04-29,07:07:32.13,23.8405,121.4827,8.46,1.50,23,5.20,78,0.28,0.20,0.20,F,44,B
2021-04-29,07:09:17.18,23.8652,121.4332,16.21,1.22,14,5.90,66,0.28,0.70,0.70,F,28,A
2021-04-29,07:13:31.47,24.1713,121.5657,23.02,1.78,27,3.00,53,0.26,0.20,0.30,F,54,B
2021-04-29,07:16:27.17,23.7667,121.6603,40.27,2.33,43,10.20,133,0.28,0.30,0.20,F,85,B
2021-04-29,14:01:41.20,23.7102,121.4900,6.81,1.25,12,5.90,112,0.39,1.00,1.00,F,19,B
